,i,j,mi
16264,mod_sn_gt_1kt,m_sn_gt_6kt,1.0
16265,m_sn_gt_6kt,mod_sn_gt_1kt,1.0
16266,mod_sn_gt_1kt,m_sn_lt_1kt,1.0
16267,m_sn_lt_1kt,mod_sn_gt_1kt,1.0
16268,mod_sn_gt_1kt,m_sn_lt_2kt,1.0
16269,m_sn_lt_2kt,mod_sn_gt_1kt,1.0
16270,mod_sn_gt_1kt,m_sn_lt_3kt,1.0
16271,m_sn_lt_3kt,mod_sn_gt_1kt,1.0
16272,mod_sn_gt_1kt,middle_wave_poort,1.0
16273,middle_wave_poort,mod_sn_gt_1kt,1.0
16274,mod_sn_gt_1kt,mod_gt_4kt,1.0
16275,mod_gt_4kt,mod_sn_gt_1kt,1.0
16276,mod_sn_gt_1kt,mod_mixedt,1.0
16277,mod_mixedt,mod_sn_gt_1kt,1.0
16278,mod_sn_gt_1kt,mod_s_mixedt,1.0
16279,mod_s_mixedt,mod_sn_gt_1kt,1.0
16282,mod_sn_gt_1kt,mod_snt,1.0
16283,mod_snt,mod_sn_gt_1kt,1.0
16288,mod_sn_gt_1kt,mod_sn_gt_4kt,1.0
16289,mod_sn_gt_4kt,mod_sn_gt_1kt,1.0
16294,mod_sn_gt_1kt,notch_at_4kt,1.0
16295,notch_at_4kt,mod_sn_gt_1kt,1.0
16304,mod_sn_gt_1kt,s_sn_gt_4kt,1.0
16305,s_sn_gt_4kt,mod_sn_gt_1kt,1.0
16312,mod_sn_gt_1kt,viith_nerve_signst,1.0
16313,viith_nerve_signst,mod_sn_gt_1kt,1.0
16314,mod_sn_gt_1kt,wave_V_delayedt,1.0
16315,wave_V_delayedt,mod_sn_gt_1kt,1.0
16316,mod_sn_gt_1kt,waveform_ItoV_prolongedt,1.0
16317,waveform_ItoV_prolongedt,mod_sn_gt_1kt,1.0
16324,mod_sn_gt_2kt,ar_ct,0.1608645344750204
16325,ar_ct,mod_sn_gt_2kt,0.1608645344750204
16434,mod_sn_gt_2kt,o_ar_ut,0.11828065544913872
16435,o_ar_ut,mod_sn_gt_2kt,0.11828065544913872
16568,mod_sn_gt_3kt,o_ar_ct,0.11011535884641747
16569,o_ar_ct,mod_sn_gt_3kt,0.11011535884641747
16582,mod_sn_gt_3kt,tympt,0.1912136893833639
16583,tympt,mod_sn_gt_3kt,0.1912136893833639
16604,mod_sn_gt_4kt,bsert,1.0
16605,bsert,mod_sn_gt_4kt,1.0
16606,mod_sn_gt_4kt,history_buzzingt,1.0
16607,history_buzzingt,mod_sn_gt_4kt,1.0
16612,mod_sn_gt_4kt,history_fullnesst,1.0
16613,history_fullnesst,mod_sn_gt_4kt,1.0
16614,mod_sn_gt_4kt,history_heredityt,1.0
16615,history_heredityt,mod_sn_gt_4kt,1.0
16620,mod_sn_gt_4kt,history_recruitmentt,1.0
16621,history_recruitmentt,mod_sn_gt_4kt,1.0
16622,mod_sn_gt_4kt,history_ringingt,1.0
16623,history_ringingt,mod_sn_gt_4kt,1.0
16628,mod_sn_gt_4kt,late_wave_poort,1.0
16629,late_wave_poort,mod_sn_gt_4kt,1.0
16630,mod_sn_gt_4kt,m_at_2kt,1.0
16631,m_at_2kt,mod_sn_gt_4kt,1.0
16632,mod_sn_gt_4kt,m_cond_lt_1kt,1.0
16633,m_cond_lt_1kt,mod_sn_gt_4kt,1.0
16634,mod_sn_gt_4kt,m_gt_1kt,1.0
16635,m_gt_1kt,mod_sn_gt_4kt,1.0
16644,mod_sn_gt_4kt,m_m_sn_gt_500t,1.0
16645,m_m_sn_gt_500t,mod_sn_gt_4kt,1.0
16646,mod_sn_gt_4kt,m_p_sn_gt_2kt,1.0
16647,m_p_sn_gt_2kt,mod_sn_gt_4kt,1.0
16648,mod_sn_gt_4kt,m_s_gt_500t,1.0
16649,m_s_gt_500t,mod_sn_gt_4kt,1.0
16652,mod_sn_gt_4kt,m_s_sn_gt_1kt,1.0
16653,m_s_sn_gt_1kt,mod_sn_gt_4kt,1.0
16660,mod_sn_gt_4kt,m_sn_2_3kt,1.0
16661,m_sn_2_3kt,mod_sn_gt_4kt,1.0
16666,mod_sn_gt_4kt,m_sn_gt_3kt,1.0
16667,m_sn_gt_3kt,mod_sn_gt_4kt,1.0
16670,mod_sn_gt_4kt,m_sn_gt_500t,1.0
16671,m_sn_gt_500t,mod_sn_gt_4kt,1.0
16672,mod_sn_gt_4kt,m_sn_gt_6kt,1.0
16673,m_sn_gt_6kt,mod_sn_gt_4kt,1.0
16674,mod_sn_gt_4kt,m_sn_lt_1kt,1.0
16675,m_sn_lt_1kt,mod_sn_gt_4kt,1.0
16676,mod_sn_gt_4kt,m_sn_lt_2kt,1.0
16677,m_sn_lt_2kt,mod_sn_gt_4kt,1.0
16678,mod_sn_gt_4kt,m_sn_lt_3kt,1.0
16679,m_sn_lt_3kt,mod_sn_gt_4kt,1.0
16680,mod_sn_gt_4kt,middle_wave_poort,1.0
16681,middle_wave_poort,mod_sn_gt_4kt,1.0
16682,mod_sn_gt_4kt,mod_gt_4kt,1.0
16683,mod_gt_4kt,mod_sn_gt_4kt,1.0
16684,mod_sn_gt_4kt,mod_mixedt,1.0
16685,mod_mixedt,mod_sn_gt_4kt,1.0
16686,mod_sn_gt_4kt,mod_s_mixedt,1.0
16687,mod_s_mixedt,mod_sn_gt_4kt,1.0
16690,mod_sn_gt_4kt,mod_snt,1.0
16691,mod_snt,mod_sn_gt_4kt,1.0
16692,mod_sn_gt_4kt,mod_sn_gt_1kt,1.0
16693,mod_sn_gt_1kt,mod_sn_gt_4kt,1.0
16702,mod_sn_gt_4kt,notch_at_4kt,1.0
16703,notch_at_4kt,mod_sn_gt_4kt,1.0
16712,mod_sn_gt_4kt,s_sn_gt_4kt,1.0
16713,s_sn_gt_4kt,mod_sn_gt_4kt,1.0
16720,mod_sn_gt_4kt,viith_nerve_signst,1.0
16721,viith_nerve_signst,mod_sn_gt_4kt,1.0
16722,mod_sn_gt_4kt,wave_V_delayedt,1.0
16723,wave_V_delayedt,mod_sn_gt_4kt,1.0
16724,mod_sn_gt_4kt,waveform_ItoV_prolongedt,1.0
16725,waveform_ItoV_prolongedt,mod_sn_gt_4kt,1.0
16836,mod_sn_gt_500t,notch_4kt,0.1073874463051378
16837,notch_4kt,mod_sn_gt_500t,0.1073874463051378
16890,notch_4kt,history_noiset,0.27472620711764933
16891,history_noiset,notch_4kt,0.27472620711764933
16914,notch_4kt,m_m_sn_gt_2kt,0.1073874463051378
16915,m_m_sn_gt_2kt,notch_4kt,0.1073874463051378
16922,notch_4kt,m_s_snt,0.1073874463051378
16923,m_s_snt,notch_4kt,0.1073874463051378
16960,notch_4kt,mod_s_sn_gt_500t,0.1073874463051378
16961,mod_s_sn_gt_500t,notch_4kt,0.1073874463051378
16972,notch_4kt,mod_sn_gt_500t,0.1073874463051378
16973,mod_sn_gt_500t,notch_4kt,0.1073874463051378
16998,notch_4kt,indentifiert,0.17430531116893302
16999,indentifiert,notch_4kt,0.17430531116893302
17012,notch_at_4kt,bsert,1.0
17013,bsert,notch_at_4kt,1.0
17014,notch_at_4kt,history_buzzingt,1.0
17015,history_buzzingt,notch_at_4kt,1.0
17020,notch_at_4kt,history_fullnesst,1.0
17021,history_fullnesst,notch_at_4kt,1.0
17022,notch_at_4kt,history_heredityt,1.0
17023,history_heredityt,notch_at_4kt,1.0
17028,notch_at_4kt,history_recruitmentt,1.0
17029,history_recruitmentt,notch_at_4kt,1.0
17030,notch_at_4kt,history_ringingt,1.0
17031,history_ringingt,notch_at_4kt,1.0
17036,notch_at_4kt,late_wave_poort,1.0
17037,late_wave_poort,notch_at_4kt,1.0
17038,notch_at_4kt,m_at_2kt,1.0
17039,m_at_2kt,notch_at_4kt,1.0
17040,notch_at_4kt,m_cond_lt_1kt,1.0
17041,m_cond_lt_1kt,notch_at_4kt,1.0
17042,notch_at_4kt,m_gt_1kt,1.0
17043,m_gt_1kt,notch_at_4kt,1.0
17052,notch_at_4kt,m_m_sn_gt_500t,1.0
17053,m_m_sn_gt_500t,notch_at_4kt,1.0
17054,notch_at_4kt,m_p_sn_gt_2kt,1.0
17055,m_p_sn_gt_2kt,notch_at_4kt,1.0
17056,notch_at_4kt,m_s_gt_500t,1.0
17057,m_s_gt_500t,notch_at_4kt,1.0
17060,notch_at_4kt,m_s_sn_gt_1kt,1.0
17061,m_s_sn_gt_1kt,notch_at_4kt,1.0
17068,notch_at_4kt,m_sn_2_3kt,1.0
17069,m_sn_2_3kt,notch_at_4kt,1.0
17074,notch_at_4kt,m_sn_gt_3kt,1.0
17075,m_sn_gt_3kt,notch_at_4kt,1.0
17078,notch_at_4kt,m_sn_gt_500t,1.0
17079,m_sn_gt_500t,notch_at_4kt,1.0
17080,notch_at_4kt,m_sn_gt_6kt,1.0
17081,m_sn_gt_6kt,notch_at_4kt,1.0
17082,notch_at_4kt,m_sn_lt_1kt,1.0
17083,m_sn_lt_1kt,notch_at_4kt,1.0
17084,notch_at_4kt,m_sn_lt_2kt,1.0
17085,m_sn_lt_2kt,notch_at_4kt,1.0
17086,notch_at_4kt,m_sn_lt_3kt,1.0
17087,m_sn_lt_3kt,notch_at_4kt,1.0
17088,notch_at_4kt,middle_wave_poort,1.0
17089,middle_wave_poort,notch_at_4kt,1.0
17090,notch_at_4kt,mod_gt_4kt,1.0
17091,mod_gt_4kt,notch_at_4kt,1.0
17092,notch_at_4kt,mod_mixedt,1.0
17093,mod_mixedt,notch_at_4kt,1.0
17094,notch_at_4kt,mod_s_mixedt,1.0
17095,mod_s_mixedt,notch_at_4kt,1.0
17098,notch_at_4kt,mod_snt,1.0
17099,mod_snt,notch_at_4kt,1.0
17100,notch_at_4kt,mod_sn_gt_1kt,1.0
17101,mod_sn_gt_1kt,notch_at_4kt,1.0
17106,notch_at_4kt,mod_sn_gt_4kt,1.0
17107,mod_sn_gt_4kt,notch_at_4kt,1.0
17120,notch_at_4kt,s_sn_gt_4kt,1.0
17121,s_sn_gt_4kt,notch_at_4kt,1.0
17128,notch_at_4kt,viith_nerve_signst,1.0
17129,viith_nerve_signst,notch_at_4kt,1.0
17130,notch_at_4kt,wave_V_delayedt,1.0
17131,wave_V_delayedt,notch_at_4kt,1.0
17132,notch_at_4kt,waveform_ItoV_prolongedt,1.0
17133,waveform_ItoV_prolongedt,notch_at_4kt,1.0
17138,o_ar_ct,airBoneGapt,0.24202470039714308
17139,airBoneGapt,o_ar_ct,0.24202470039714308
17140,o_ar_ct,ar_ct,0.301369981073227
17141,ar_ct,o_ar_ct,0.301369981073227
17142,o_ar_ct,ar_ut,0.401720136532777
17143,ar_ut,o_ar_ct,0.401720136532777
17144,o_ar_ct,bonet,0.18635615232171818
17145,bonet,o_ar_ct,0.18635615232171818
17206,o_ar_ct,m_sn_gt_1kt,0.12417476522949883
17207,m_sn_gt_1kt,o_ar_ct,0.12417476522949883
17240,o_ar_ct,mod_sn_gt_3kt,0.11011535884641747
17241,mod_sn_gt_3kt,o_ar_ct,0.11011535884641747
17250,o_ar_ct,o_ar_ut,0.21824653972890584
17251,o_ar_ut,o_ar_ct,0.21824653972890584
17258,o_ar_ct,speecht,0.12608078817295487
17259,speecht,o_ar_ct,0.12608078817295487
17262,o_ar_ct,tympt,0.4040235440213919
17263,tympt,o_ar_ct,0.4040235440213919
17270,o_ar_ct,indentifiert,0.29388163237987136
17271,indentifiert,o_ar_ct,0.29388163237987136
17274,o_ar_ut,airBoneGapt,0.10270969293385057
17275,airBoneGapt,o_ar_ut,0.10270969293385057
17276,o_ar_ut,ar_ct,0.40966678813075696
17277,ar_ct,o_ar_ut,0.40966678813075696
17278,o_ar_ut,ar_ut,0.2549951736360997
17279,ar_ut,o_ar_ut,0.2549951736360997
17280,o_ar_ut,bonet,0.18813835103242924
17281,bonet,o_ar_ut,0.18813835103242924
17374,o_ar_ut,mod_sn_gt_2kt,0.11828065544913872
17375,mod_sn_gt_2kt,o_ar_ut,0.11828065544913872
17386,o_ar_ut,o_ar_ct,0.2182465397289058
17387,o_ar_ct,o_ar_ut,0.2182465397289058
17398,o_ar_ut,tympt,0.1454850126585876
17399,tympt,o_ar_ut,0.1454850126585876
17406,o_ar_ut,indentifiert,0.3527101545470416
17407,indentifiert,o_ar_ut,0.3527101545470416
17668,s_sn_gt_2kt,static_normalt,0.43075993430970966
17669,static_normalt,s_sn_gt_2kt,0.43075993430970966
17692,s_sn_gt_4kt,bsert,1.0
17693,bsert,s_sn_gt_4kt,1.0
17694,s_sn_gt_4kt,history_buzzingt,1.0
17695,history_buzzingt,s_sn_gt_4kt,1.0
17700,s_sn_gt_4kt,history_fullnesst,1.0
17701,history_fullnesst,s_sn_gt_4kt,1.0
17702,s_sn_gt_4kt,history_heredityt,1.0
17703,history_heredityt,s_sn_gt_4kt,1.0
17708,s_sn_gt_4kt,history_recruitmentt,1.0
17709,history_recruitmentt,s_sn_gt_4kt,1.0
17710,s_sn_gt_4kt,history_ringingt,1.0
17711,history_ringingt,s_sn_gt_4kt,1.0
17716,s_sn_gt_4kt,late_wave_poort,1.0
17717,late_wave_poort,s_sn_gt_4kt,1.0
17718,s_sn_gt_4kt,m_at_2kt,1.0
17719,m_at_2kt,s_sn_gt_4kt,1.0
17720,s_sn_gt_4kt,m_cond_lt_1kt,1.0
17721,m_cond_lt_1kt,s_sn_gt_4kt,1.0
17722,s_sn_gt_4kt,m_gt_1kt,1.0
17723,m_gt_1kt,s_sn_gt_4kt,1.0
17732,s_sn_gt_4kt,m_m_sn_gt_500t,1.0
17733,m_m_sn_gt_500t,s_sn_gt_4kt,1.0
17734,s_sn_gt_4kt,m_p_sn_gt_2kt,1.0
17735,m_p_sn_gt_2kt,s_sn_gt_4kt,1.0
17736,s_sn_gt_4kt,m_s_gt_500t,1.0
17737,m_s_gt_500t,s_sn_gt_4kt,1.0
17740,s_sn_gt_4kt,m_s_sn_gt_1kt,1.0
17741,m_s_sn_gt_1kt,s_sn_gt_4kt,1.0
17748,s_sn_gt_4kt,m_sn_2_3kt,1.0
17749,m_sn_2_3kt,s_sn_gt_4kt,1.0
17754,s_sn_gt_4kt,m_sn_gt_3kt,1.0
17755,m_sn_gt_3kt,s_sn_gt_4kt,1.0
17758,s_sn_gt_4kt,m_sn_gt_500t,1.0
17759,m_sn_gt_500t,s_sn_gt_4kt,1.0
17760,s_sn_gt_4kt,m_sn_gt_6kt,1.0
17761,m_sn_gt_6kt,s_sn_gt_4kt,1.0
17762,s_sn_gt_4kt,m_sn_lt_1kt,1.0
17763,m_sn_lt_1kt,s_sn_gt_4kt,1.0
17764,s_sn_gt_4kt,m_sn_lt_2kt,1.0
17765,m_sn_lt_2kt,s_sn_gt_4kt,1.0
17766,s_sn_gt_4kt,m_sn_lt_3kt,1.0
17767,m_sn_lt_3kt,s_sn_gt_4kt,1.0
17768,s_sn_gt_4kt,middle_wave_poort,1.0
17769,middle_wave_poort,s_sn_gt_4kt,1.0
17770,s_sn_gt_4kt,mod_gt_4kt,1.0
17771,mod_gt_4kt,s_sn_gt_4kt,1.0
17772,s_sn_gt_4kt,mod_mixedt,1.0
17773,mod_mixedt,s_sn_gt_4kt,1.0
17774,s_sn_gt_4kt,mod_s_mixedt,1.0
17775,mod_s_mixedt,s_sn_gt_4kt,1.0
17778,s_sn_gt_4kt,mod_snt,1.0
17779,mod_snt,s_sn_gt_4kt,1.0
17780,s_sn_gt_4kt,mod_sn_gt_1kt,1.0
17781,mod_sn_gt_1kt,s_sn_gt_4kt,1.0
17786,s_sn_gt_4kt,mod_sn_gt_4kt,1.0
17787,mod_sn_gt_4kt,s_sn_gt_4kt,1.0
17792,s_sn_gt_4kt,notch_at_4kt,1.0
17793,notch_at_4kt,s_sn_gt_4kt,1.0
17808,s_sn_gt_4kt,viith_nerve_signst,1.0
17809,viith_nerve_signst,s_sn_gt_4kt,1.0
17810,s_sn_gt_4kt,wave_V_delayedt,1.0
17811,wave_V_delayedt,s_sn_gt_4kt,1.0
17812,s_sn_gt_4kt,waveform_ItoV_prolongedt,1.0
17813,waveform_ItoV_prolongedt,s_sn_gt_4kt,1.0
17816,speecht,airt,0.20692067096224837
17817,airt,speecht,0.20692067096224837
17820,speecht,ar_ct,0.1265466285042201
17821,ar_ct,speecht,0.1265466285042201
17824,speecht,bonet,0.15604417630944442
17825,bonet,speecht,0.15604417630944442
17930,speecht,o_ar_ct,0.12608078817295484
17931,o_ar_ct,speecht,0.12608078817295484
17950,speecht,indentifiert,0.5737207214780581
17951,indentifiert,speecht,0.5737207214780581
18072,static_normalt,s_sn_gt_2kt,0.43075993430970966
18073,s_sn_gt_2kt,static_normalt,0.43075993430970966
18090,tympt,airBoneGapt,0.5145972430620475
18091,airBoneGapt,tympt,0.5145972430620475
18092,tympt,ar_ct,0.19869369639828918
18093,ar_ct,tympt,0.19869369639828918
18094,tympt,ar_ut,0.275812563782073
18095,ar_ut,tympt,0.275812563782073
18096,tympt,bonet,0.11503245551447884
18097,bonet,tympt,0.11503245551447884
18150,tympt,m_s_sn_gt_2kt,0.1912136893833639
18151,m_s_sn_gt_2kt,tympt,0.1912136893833639
18192,tympt,mod_sn_gt_3kt,0.1912136893833639
18193,mod_sn_gt_3kt,tympt,0.1912136893833639
18202,tympt,o_ar_ct,0.4040235440213919
18203,o_ar_ct,tympt,0.4040235440213919
18204,tympt,o_ar_ut,0.1454850126585876
18205,o_ar_ut,tympt,0.1454850126585876
18222,tympt,indentifiert,0.16905967124508908
18223,indentifiert,tympt,0.16905967124508908
18236,viith_nerve_signst,bsert,1.0
18237,bsert,viith_nerve_signst,1.0
18238,viith_nerve_signst,history_buzzingt,1.0
18239,history_buzzingt,viith_nerve_signst,1.0
18244,viith_nerve_signst,history_fullnesst,1.0
18245,history_fullnesst,viith_nerve_signst,1.0
18246,viith_nerve_signst,history_heredityt,1.0
18247,history_heredityt,viith_nerve_signst,1.0
18252,viith_nerve_signst,history_recruitmentt,1.0
18253,history_recruitmentt,viith_nerve_signst,1.0
18254,viith_nerve_signst,history_ringingt,1.0
18255,history_ringingt,viith_nerve_signst,1.0
18260,viith_nerve_signst,late_wave_poort,1.0
18261,late_wave_poort,viith_nerve_signst,1.0
18262,viith_nerve_signst,m_at_2kt,1.0
18263,m_at_2kt,viith_nerve_signst,1.0
18264,viith_nerve_signst,m_cond_lt_1kt,1.0
18265,m_cond_lt_1kt,viith_nerve_signst,1.0
18266,viith_nerve_signst,m_gt_1kt,1.0
18267,m_gt_1kt,viith_nerve_signst,1.0
18276,viith_nerve_signst,m_m_sn_gt_500t,1.0
18277,m_m_sn_gt_500t,viith_nerve_signst,1.0
18278,viith_nerve_signst,m_p_sn_gt_2kt,1.0
18279,m_p_sn_gt_2kt,viith_nerve_signst,1.0
18280,viith_nerve_signst,m_s_gt_500t,1.0
18281,m_s_gt_500t,viith_nerve_signst,1.0
18284,viith_nerve_signst,m_s_sn_gt_1kt,1.0
18285,m_s_sn_gt_1kt,viith_nerve_signst,1.0
18292,viith_nerve_signst,m_sn_2_3kt,1.0
18293,m_sn_2_3kt,viith_nerve_signst,1.0
18298,viith_nerve_signst,m_sn_gt_3kt,1.0
18299,m_sn_gt_3kt,viith_nerve_signst,1.0
18302,viith_nerve_signst,m_sn_gt_500t,1.0
18303,m_sn_gt_500t,viith_nerve_signst,1.0
18304,viith_nerve_signst,m_sn_gt_6kt,1.0
18305,m_sn_gt_6kt,viith_nerve_signst,1.0
18306,viith_nerve_signst,m_sn_lt_1kt,1.0
18307,m_sn_lt_1kt,viith_nerve_signst,1.0
18308,viith_nerve_signst,m_sn_lt_2kt,1.0
18309,m_sn_lt_2kt,viith_nerve_signst,1.0
18310,viith_nerve_signst,m_sn_lt_3kt,1.0
18311,m_sn_lt_3kt,viith_nerve_signst,1.0
18312,viith_nerve_signst,middle_wave_poort,1.0
18313,middle_wave_poort,viith_nerve_signst,1.0
18314,viith_nerve_signst,mod_gt_4kt,1.0
18315,mod_gt_4kt,viith_nerve_signst,1.0
18316,viith_nerve_signst,mod_mixedt,1.0
18317,mod_mixedt,viith_nerve_signst,1.0
18318,viith_nerve_signst,mod_s_mixedt,1.0
18319,mod_s_mixedt,viith_nerve_signst,1.0
18322,viith_nerve_signst,mod_snt,1.0
18323,mod_snt,viith_nerve_signst,1.0
18324,viith_nerve_signst,mod_sn_gt_1kt,1.0
18325,mod_sn_gt_1kt,viith_nerve_signst,1.0
18330,viith_nerve_signst,mod_sn_gt_4kt,1.0
18331,mod_sn_gt_4kt,viith_nerve_signst,1.0
18336,viith_nerve_signst,notch_at_4kt,1.0
18337,notch_at_4kt,viith_nerve_signst,1.0
18346,viith_nerve_signst,s_sn_gt_4kt,1.0
18347,s_sn_gt_4kt,viith_nerve_signst,1.0
18354,viith_nerve_signst,wave_V_delayedt,1.0
18355,wave_V_delayedt,viith_nerve_signst,1.0
18356,viith_nerve_signst,waveform_ItoV_prolongedt,1.0
18357,waveform_ItoV_prolongedt,viith_nerve_signst,1.0
18372,wave_V_delayedt,bsert,1.0
18373,bsert,wave_V_delayedt,1.0
18374,wave_V_delayedt,history_buzzingt,1.0
18375,history_buzzingt,wave_V_delayedt,1.0
18380,wave_V_delayedt,history_fullnesst,1.0
18381,history_fullnesst,wave_V_delayedt,1.0
18382,wave_V_delayedt,history_heredityt,1.0
18383,history_heredityt,wave_V_delayedt,1.0
18388,wave_V_delayedt,history_recruitmentt,1.0
18389,history_recruitmentt,wave_V_delayedt,1.0
18390,wave_V_delayedt,history_ringingt,1.0
18391,history_ringingt,wave_V_delayedt,1.0
18396,wave_V_delayedt,late_wave_poort,1.0
18397,late_wave_poort,wave_V_delayedt,1.0
18398,wave_V_delayedt,m_at_2kt,1.0
18399,m_at_2kt,wave_V_delayedt,1.0
18400,wave_V_delayedt,m_cond_lt_1kt,1.0
18401,m_cond_lt_1kt,wave_V_delayedt,1.0
18402,wave_V_delayedt,m_gt_1kt,1.0
18403,m_gt_1kt,wave_V_delayedt,1.0
18412,wave_V_delayedt,m_m_sn_gt_500t,1.0
18413,m_m_sn_gt_500t,wave_V_delayedt,1.0
18414,wave_V_delayedt,m_p_sn_gt_2kt,1.0
18415,m_p_sn_gt_2kt,wave_V_delayedt,1.0
18416,wave_V_delayedt,m_s_gt_500t,1.0
18417,m_s_gt_500t,wave_V_delayedt,1.0
18420,wave_V_delayedt,m_s_sn_gt_1kt,1.0
18421,m_s_sn_gt_1kt,wave_V_delayedt,1.0
18428,wave_V_delayedt,m_sn_2_3kt,1.0
18429,m_sn_2_3kt,wave_V_delayedt,1.0
18434,wave_V_delayedt,m_sn_gt_3kt,1.0
18435,m_sn_gt_3kt,wave_V_delayedt,1.0
18438,wave_V_delayedt,m_sn_gt_500t,1.0
18439,m_sn_gt_500t,wave_V_delayedt,1.0
18440,wave_V_delayedt,m_sn_gt_6kt,1.0
18441,m_sn_gt_6kt,wave_V_delayedt,1.0
18442,wave_V_delayedt,m_sn_lt_1kt,1.0
18443,m_sn_lt_1kt,wave_V_delayedt,1.0
18444,wave_V_delayedt,m_sn_lt_2kt,1.0
18445,m_sn_lt_2kt,wave_V_delayedt,1.0
18446,wave_V_delayedt,m_sn_lt_3kt,1.0
18447,m_sn_lt_3kt,wave_V_delayedt,1.0
18448,wave_V_delayedt,middle_wave_poort,1.0
18449,middle_wave_poort,wave_V_delayedt,1.0
18450,wave_V_delayedt,mod_gt_4kt,1.0
18451,mod_gt_4kt,wave_V_delayedt,1.0
18452,wave_V_delayedt,mod_mixedt,1.0
18453,mod_mixedt,wave_V_delayedt,1.0
18454,wave_V_delayedt,mod_s_mixedt,1.0
18455,mod_s_mixedt,wave_V_delayedt,1.0
18458,wave_V_delayedt,mod_snt,1.0
18459,mod_snt,wave_V_delayedt,1.0
18460,wave_V_delayedt,mod_sn_gt_1kt,1.0
18461,mod_sn_gt_1kt,wave_V_delayedt,1.0
18466,wave_V_delayedt,mod_sn_gt_4kt,1.0
18467,mod_sn_gt_4kt,wave_V_delayedt,1.0
18472,wave_V_delayedt,notch_at_4kt,1.0
18473,notch_at_4kt,wave_V_delayedt,1.0
18482,wave_V_delayedt,s_sn_gt_4kt,1.0
18483,s_sn_gt_4kt,wave_V_delayedt,1.0
18490,wave_V_delayedt,viith_nerve_signst,1.0
18491,viith_nerve_signst,wave_V_delayedt,1.0
18492,wave_V_delayedt,waveform_ItoV_prolongedt,1.0
18493,waveform_ItoV_prolongedt,wave_V_delayedt,1.0
18508,waveform_ItoV_prolongedt,bsert,1.0
18509,bsert,waveform_ItoV_prolongedt,1.0
18510,waveform_ItoV_prolongedt,history_buzzingt,1.0
18511,history_buzzingt,waveform_ItoV_prolongedt,1.0
18516,waveform_ItoV_prolongedt,history_fullnesst,1.0
18517,history_fullnesst,waveform_ItoV_prolongedt,1.0
18518,waveform_ItoV_prolongedt,history_heredityt,1.0
18519,history_heredityt,waveform_ItoV_prolongedt,1.0
18524,waveform_ItoV_prolongedt,history_recruitmentt,1.0
18525,history_recruitmentt,waveform_ItoV_prolongedt,1.0
18526,waveform_ItoV_prolongedt,history_ringingt,1.0
18527,history_ringingt,waveform_ItoV_prolongedt,1.0
18532,waveform_ItoV_prolongedt,late_wave_poort,1.0
18533,late_wave_poort,waveform_ItoV_prolongedt,1.0
18534,waveform_ItoV_prolongedt,m_at_2kt,1.0
18535,m_at_2kt,waveform_ItoV_prolongedt,1.0
18536,waveform_ItoV_prolongedt,m_cond_lt_1kt,1.0
18537,m_cond_lt_1kt,waveform_ItoV_prolongedt,1.0
18538,waveform_ItoV_prolongedt,m_gt_1kt,1.0
18539,m_gt_1kt,waveform_ItoV_prolongedt,1.0
18548,waveform_ItoV_prolongedt,m_m_sn_gt_500t,1.0
18549,m_m_sn_gt_500t,waveform_ItoV_prolongedt,1.0
18550,waveform_ItoV_prolongedt,m_p_sn_gt_2kt,1.0
18551,m_p_sn_gt_2kt,waveform_ItoV_prolongedt,1.0
18552,waveform_ItoV_prolongedt,m_s_gt_500t,1.0
18553,m_s_gt_500t,waveform_ItoV_prolongedt,1.0
18556,waveform_ItoV_prolongedt,m_s_sn_gt_1kt,1.0
18557,m_s_sn_gt_1kt,waveform_ItoV_prolongedt,1.0
18564,waveform_ItoV_prolongedt,m_sn_2_3kt,1.0
18565,m_sn_2_3kt,waveform_ItoV_prolongedt,1.0
18570,waveform_ItoV_prolongedt,m_sn_gt_3kt,1.0
18571,m_sn_gt_3kt,waveform_ItoV_prolongedt,1.0
18574,waveform_ItoV_prolongedt,m_sn_gt_500t,1.0
18575,m_sn_gt_500t,waveform_ItoV_prolongedt,1.0
18576,waveform_ItoV_prolongedt,m_sn_gt_6kt,1.0
18577,m_sn_gt_6kt,waveform_ItoV_prolongedt,1.0
18578,waveform_ItoV_prolongedt,m_sn_lt_1kt,1.0
18579,m_sn_lt_1kt,waveform_ItoV_prolongedt,1.0
18580,waveform_ItoV_prolongedt,m_sn_lt_2kt,1.0
18581,m_sn_lt_2kt,waveform_ItoV_prolongedt,1.0
18582,waveform_ItoV_prolongedt,m_sn_lt_3kt,1.0
18583,m_sn_lt_3kt,waveform_ItoV_prolongedt,1.0
18584,waveform_ItoV_prolongedt,middle_wave_poort,1.0
18585,middle_wave_poort,waveform_ItoV_prolongedt,1.0
18586,waveform_ItoV_prolongedt,mod_gt_4kt,1.0
18587,mod_gt_4kt,waveform_ItoV_prolongedt,1.0
18588,waveform_ItoV_prolongedt,mod_mixedt,1.0
18589,mod_mixedt,waveform_ItoV_prolongedt,1.0
18590,waveform_ItoV_prolongedt,mod_s_mixedt,1.0
18591,mod_s_mixedt,waveform_ItoV_prolongedt,1.0
18594,waveform_ItoV_prolongedt,mod_snt,1.0
18595,mod_snt,waveform_ItoV_prolongedt,1.0
18596,waveform_ItoV_prolongedt,mod_sn_gt_1kt,1.0
