,i,j,mi
4358,m_s_sn_gt_1kg,m_sn_gt_6kg,1.0
4359,m_sn_gt_6kg,m_s_sn_gt_1kg,1.0
4360,m_s_sn_gt_1kg,m_sn_lt_1kg,1.0
4361,m_sn_lt_1kg,m_s_sn_gt_1kg,1.0
4362,m_s_sn_gt_1kg,m_sn_lt_2kg,1.0
4363,m_sn_lt_2kg,m_s_sn_gt_1kg,1.0
4364,m_s_sn_gt_1kg,m_sn_lt_3kg,1.0
4365,m_sn_lt_3kg,m_s_sn_gt_1kg,1.0
4366,m_s_sn_gt_1kg,middle_wave_poorg,1.0
4367,middle_wave_poorg,m_s_sn_gt_1kg,1.0
4368,m_s_sn_gt_1kg,mod_gt_4kg,1.0
4369,mod_gt_4kg,m_s_sn_gt_1kg,1.0
4370,m_s_sn_gt_1kg,mod_mixedg,1.0
4371,mod_mixedg,m_s_sn_gt_1kg,1.0
4372,m_s_sn_gt_1kg,mod_s_mixedg,1.0
4373,mod_s_mixedg,m_s_sn_gt_1kg,1.0
4374,m_s_sn_gt_1kg,mod_s_sn_gt_500g,0.0
4375,mod_s_sn_gt_500g,m_s_sn_gt_1kg,0.0
4376,m_s_sn_gt_1kg,mod_sng,1.0
4377,mod_sng,m_s_sn_gt_1kg,1.0
4378,m_s_sn_gt_1kg,mod_sn_gt_1kg,1.0
4379,mod_sn_gt_1kg,m_s_sn_gt_1kg,1.0
4380,m_s_sn_gt_1kg,mod_sn_gt_2kg,0.0
4381,mod_sn_gt_2kg,m_s_sn_gt_1kg,0.0
4382,m_s_sn_gt_1kg,mod_sn_gt_3kg,0.0
4383,mod_sn_gt_3kg,m_s_sn_gt_1kg,0.0
4384,m_s_sn_gt_1kg,mod_sn_gt_4kg,1.0
4385,mod_sn_gt_4kg,m_s_sn_gt_1kg,1.0
4386,m_s_sn_gt_1kg,mod_sn_gt_500g,0.0
4387,mod_sn_gt_500g,m_s_sn_gt_1kg,0.0
4388,m_s_sn_gt_1kg,notch_4kg,0.0
4389,notch_4kg,m_s_sn_gt_1kg,0.0
4390,m_s_sn_gt_1kg,notch_at_4kg,1.0
4391,notch_at_4kg,m_s_sn_gt_1kg,1.0
4392,m_s_sn_gt_1kg,o_ar_cg,1.8603536660234205e-15
4393,o_ar_cg,m_s_sn_gt_1kg,1.8603536660234205e-15
4394,m_s_sn_gt_1kg,o_ar_ug,0.0
4395,o_ar_ug,m_s_sn_gt_1kg,0.0
4396,m_s_sn_gt_1kg,s_sn_gt_1kg,0.0
4397,s_sn_gt_1kg,m_s_sn_gt_1kg,0.0
4398,m_s_sn_gt_1kg,s_sn_gt_2kg,0.0
4399,s_sn_gt_2kg,m_s_sn_gt_1kg,0.0
4400,m_s_sn_gt_1kg,s_sn_gt_4kg,1.0
4401,s_sn_gt_4kg,m_s_sn_gt_1kg,1.0
4402,m_s_sn_gt_1kg,speechg,0.0
4403,speechg,m_s_sn_gt_1kg,0.0
4404,m_s_sn_gt_1kg,static_normalg,0.0
4405,static_normalg,m_s_sn_gt_1kg,0.0
4406,m_s_sn_gt_1kg,tympg,4.025788539645089e-15
4407,tympg,m_s_sn_gt_1kg,4.025788539645089e-15
4408,m_s_sn_gt_1kg,viith_nerve_signsg,1.0
4409,viith_nerve_signsg,m_s_sn_gt_1kg,1.0
4410,m_s_sn_gt_1kg,wave_V_delayedg,1.0
4411,wave_V_delayedg,m_s_sn_gt_1kg,1.0
4412,m_s_sn_gt_1kg,waveform_ItoV_prolongedg,1.0
4413,waveform_ItoV_prolongedg,m_s_sn_gt_1kg,1.0
4414,m_s_sn_gt_1kg,indentifierg,0.0
4415,indentifierg,m_s_sn_gt_1kg,0.0
4416,m_s_sn_gt_2kg,age_gt_60g,0.0
4417,age_gt_60g,m_s_sn_gt_2kg,0.0
4418,m_s_sn_gt_2kg,airg,0.010774435869570755
4419,airg,m_s_sn_gt_2kg,0.010774435869570755
4420,m_s_sn_gt_2kg,airBoneGapg,0.00518568899396379
4421,airBoneGapg,m_s_sn_gt_2kg,0.00518568899396379
4422,m_s_sn_gt_2kg,ar_cg,0.009358274181273064
4423,ar_cg,m_s_sn_gt_2kg,0.009358274181273064
4424,m_s_sn_gt_2kg,ar_ug,0.0465540557186098
4425,ar_ug,m_s_sn_gt_2kg,0.0465540557186098
4426,m_s_sn_gt_2kg,boneg,0.02299036530568019
4427,boneg,m_s_sn_gt_2kg,0.02299036530568019
4428,m_s_sn_gt_2kg,boneAbnormalg,0.013494464051537883
4429,boneAbnormalg,m_s_sn_gt_2kg,0.013494464051537883
4430,m_s_sn_gt_2kg,bserg,0.0
4431,bserg,m_s_sn_gt_2kg,0.0
4432,m_s_sn_gt_2kg,history_buzzingg,0.0
4433,history_buzzingg,m_s_sn_gt_2kg,0.0
4434,m_s_sn_gt_2kg,history_dizzinessg,0.005767180481936647
4435,history_dizzinessg,m_s_sn_gt_2kg,0.005767180481936647
4436,m_s_sn_gt_2kg,history_fluctuatingg,0.0025043979161585494
4437,history_fluctuatingg,m_s_sn_gt_2kg,0.0025043979161585494
4438,m_s_sn_gt_2kg,history_fullnessg,0.0
4439,history_fullnessg,m_s_sn_gt_2kg,0.0
4440,m_s_sn_gt_2kg,history_heredityg,0.0
4441,history_heredityg,m_s_sn_gt_2kg,0.0
4442,m_s_sn_gt_2kg,history_nauseag,0.00518568899396379
4443,history_nauseag,m_s_sn_gt_2kg,0.00518568899396379
4444,m_s_sn_gt_2kg,history_noiseg,0.013996192025256173
4445,history_noiseg,m_s_sn_gt_2kg,0.013996192025256173
4446,m_s_sn_gt_2kg,history_recruitmentg,0.0
4447,history_recruitmentg,m_s_sn_gt_2kg,0.0
4448,m_s_sn_gt_2kg,history_ringingg,0.0
4449,history_ringingg,m_s_sn_gt_2kg,0.0
4450,m_s_sn_gt_2kg,history_roaringg,0.0036846383885726646
4451,history_roaringg,m_s_sn_gt_2kg,0.0036846383885726646
4452,m_s_sn_gt_2kg,history_vomitingg,0.0036846383885726646
4453,history_vomitingg,m_s_sn_gt_2kg,0.0036846383885726646
4454,m_s_sn_gt_2kg,late_wave_poorg,0.0
4455,late_wave_poorg,m_s_sn_gt_2kg,0.0
4456,m_s_sn_gt_2kg,m_at_2kg,0.0
4457,m_at_2kg,m_s_sn_gt_2kg,0.0
4458,m_s_sn_gt_2kg,m_cond_lt_1kg,0.0
4459,m_cond_lt_1kg,m_s_sn_gt_2kg,0.0
4460,m_s_sn_gt_2kg,m_gt_1kg,0.0
4461,m_gt_1kg,m_s_sn_gt_2kg,0.0
4462,m_s_sn_gt_2kg,m_m_gt_2kg,0.0025043979161585494
4463,m_m_gt_2kg,m_s_sn_gt_2kg,0.0025043979161585494
4464,m_s_sn_gt_2kg,m_m_sng,0.006784034068845918
4465,m_m_sng,m_s_sn_gt_2kg,0.006784034068845918
4466,m_s_sn_gt_2kg,m_m_sn_gt_1kg,0.00518568899396379
4467,m_m_sn_gt_1kg,m_s_sn_gt_2kg,0.00518568899396379
4468,m_s_sn_gt_2kg,m_m_sn_gt_2kg,0.0025043979161585494
4469,m_m_sn_gt_2kg,m_s_sn_gt_2kg,0.0025043979161585494
4470,m_s_sn_gt_2kg,m_m_sn_gt_500g,0.0
4471,m_m_sn_gt_500g,m_s_sn_gt_2kg,0.0
4472,m_s_sn_gt_2kg,m_p_sn_gt_2kg,0.0
4473,m_p_sn_gt_2kg,m_s_sn_gt_2kg,0.0
4474,m_s_sn_gt_2kg,m_s_gt_500g,0.0
4475,m_s_gt_500g,m_s_sn_gt_2kg,0.0
4476,m_s_sn_gt_2kg,m_s_sng,0.0025043979161585494
4477,m_s_sng,m_s_sn_gt_2kg,0.0025043979161585494
4478,m_s_sn_gt_2kg,m_s_sn_gt_1kg,0.0
4479,m_s_sn_gt_1kg,m_s_sn_gt_2kg,0.0
4480,m_s_sn_gt_2kg,m_s_sn_gt_3kg,0.0025043979161585494
4481,m_s_sn_gt_3kg,m_s_sn_gt_2kg,0.0025043979161585494
4482,m_s_sn_gt_2kg,m_s_sn_gt_4kg,0.0025043979161585494
4483,m_s_sn_gt_4kg,m_s_sn_gt_2kg,0.0025043979161585494
4484,m_s_sn_gt_2kg,m_sn_2_3kg,0.0
4485,m_sn_2_3kg,m_s_sn_gt_2kg,0.0
4486,m_s_sn_gt_2kg,m_sn_gt_1kg,0.00518568899396379
4487,m_sn_gt_1kg,m_s_sn_gt_2kg,0.00518568899396379
4488,m_s_sn_gt_2kg,m_sn_gt_2kg,0.00518568899396379
4489,m_sn_gt_2kg,m_s_sn_gt_2kg,0.00518568899396379
4490,m_s_sn_gt_2kg,m_sn_gt_3kg,0.0
4491,m_sn_gt_3kg,m_s_sn_gt_2kg,0.0
4492,m_s_sn_gt_2kg,m_sn_gt_4kg,0.006293624736144528
4493,m_sn_gt_4kg,m_s_sn_gt_2kg,0.006293624736144528
4494,m_s_sn_gt_2kg,m_sn_gt_500g,0.0
4495,m_sn_gt_500g,m_s_sn_gt_2kg,0.0
4496,m_s_sn_gt_2kg,m_sn_gt_6kg,0.0
4497,m_sn_gt_6kg,m_s_sn_gt_2kg,0.0
4498,m_s_sn_gt_2kg,m_sn_lt_1kg,0.0
4499,m_sn_lt_1kg,m_s_sn_gt_2kg,0.0
4500,m_s_sn_gt_2kg,m_sn_lt_2kg,0.0
4501,m_sn_lt_2kg,m_s_sn_gt_2kg,0.0
4502,m_s_sn_gt_2kg,m_sn_lt_3kg,0.0
4503,m_sn_lt_3kg,m_s_sn_gt_2kg,0.0
4504,m_s_sn_gt_2kg,middle_wave_poorg,0.0
4505,middle_wave_poorg,m_s_sn_gt_2kg,0.0
4506,m_s_sn_gt_2kg,mod_gt_4kg,0.0
4507,mod_gt_4kg,m_s_sn_gt_2kg,0.0
4508,m_s_sn_gt_2kg,mod_mixedg,0.0
4509,mod_mixedg,m_s_sn_gt_2kg,0.0
4510,m_s_sn_gt_2kg,mod_s_mixedg,0.0
4511,mod_s_mixedg,m_s_sn_gt_2kg,0.0
4512,m_s_sn_gt_2kg,mod_s_sn_gt_500g,0.0025043979161585494
4513,mod_s_sn_gt_500g,m_s_sn_gt_2kg,0.0025043979161585494
4514,m_s_sn_gt_2kg,mod_sng,0.0
4515,mod_sng,m_s_sn_gt_2kg,0.0
4516,m_s_sn_gt_2kg,mod_sn_gt_1kg,0.0
4517,mod_sn_gt_1kg,m_s_sn_gt_2kg,0.0
4518,m_s_sn_gt_2kg,mod_sn_gt_2kg,0.0045151025781165685
4519,mod_sn_gt_2kg,m_s_sn_gt_2kg,0.0045151025781165685
4520,m_s_sn_gt_2kg,mod_sn_gt_3kg,0.0025043979161585494
4521,mod_sn_gt_3kg,m_s_sn_gt_2kg,0.0025043979161585494
4522,m_s_sn_gt_2kg,mod_sn_gt_4kg,0.0
4523,mod_sn_gt_4kg,m_s_sn_gt_2kg,0.0
4524,m_s_sn_gt_2kg,mod_sn_gt_500g,0.0025043979161585494
4525,mod_sn_gt_500g,m_s_sn_gt_2kg,0.0025043979161585494
4526,m_s_sn_gt_2kg,notch_4kg,0.008570307482785502
4527,notch_4kg,m_s_sn_gt_2kg,0.008570307482785502
4528,m_s_sn_gt_2kg,notch_at_4kg,0.0
4529,notch_at_4kg,m_s_sn_gt_2kg,0.0
4530,m_s_sn_gt_2kg,o_ar_cg,0.0668607853333489
4531,o_ar_cg,m_s_sn_gt_2kg,0.0668607853333489
4532,m_s_sn_gt_2kg,o_ar_ug,0.012789194213261232
4533,o_ar_ug,m_s_sn_gt_2kg,0.012789194213261232
4534,m_s_sn_gt_2kg,s_sn_gt_1kg,0.0025043979161585494
4535,s_sn_gt_1kg,m_s_sn_gt_2kg,0.0025043979161585494
4536,m_s_sn_gt_2kg,s_sn_gt_2kg,0.0045151025781165685
4537,s_sn_gt_2kg,m_s_sn_gt_2kg,0.0045151025781165685
4538,m_s_sn_gt_2kg,s_sn_gt_4kg,0.0
4539,s_sn_gt_4kg,m_s_sn_gt_2kg,0.0
4540,m_s_sn_gt_2kg,speechg,0.022087273924857563
4541,speechg,m_s_sn_gt_2kg,0.022087273924857563
4542,m_s_sn_gt_2kg,static_normalg,0.0045151025781165685
4543,static_normalg,m_s_sn_gt_2kg,0.0045151025781165685
4544,m_s_sn_gt_2kg,tympg,0.1912136893833639
4545,tympg,m_s_sn_gt_2kg,0.1912136893833639
4546,m_s_sn_gt_2kg,viith_nerve_signsg,0.0
4547,viith_nerve_signsg,m_s_sn_gt_2kg,0.0
4548,m_s_sn_gt_2kg,wave_V_delayedg,0.0
4549,wave_V_delayedg,m_s_sn_gt_2kg,0.0
4550,m_s_sn_gt_2kg,waveform_ItoV_prolongedg,0.0
4551,waveform_ItoV_prolongedg,m_s_sn_gt_2kg,0.0
4552,m_s_sn_gt_2kg,indentifierg,0.03183715593937444
4553,indentifierg,m_s_sn_gt_2kg,0.03183715593937444
4554,m_s_sn_gt_3kg,age_gt_60g,0.0
4555,age_gt_60g,m_s_sn_gt_3kg,0.0
4556,m_s_sn_gt_3kg,airg,0.010774435869570755
4557,airg,m_s_sn_gt_3kg,0.010774435869570755
4558,m_s_sn_gt_3kg,airBoneGapg,0.00518568899396379
4559,airBoneGapg,m_s_sn_gt_3kg,0.00518568899396379
4560,m_s_sn_gt_3kg,ar_cg,0.009358274181273064
4561,ar_cg,m_s_sn_gt_3kg,0.009358274181273064
4562,m_s_sn_gt_3kg,ar_ug,0.010874690768428542
4563,ar_ug,m_s_sn_gt_3kg,0.010874690768428542
4564,m_s_sn_gt_3kg,boneg,0.03269343601024977
4565,boneg,m_s_sn_gt_3kg,0.03269343601024977
4566,m_s_sn_gt_3kg,boneAbnormalg,0.013494464051537883
4567,boneAbnormalg,m_s_sn_gt_3kg,0.013494464051537883
4568,m_s_sn_gt_3kg,bserg,0.0
4569,bserg,m_s_sn_gt_3kg,0.0
4570,m_s_sn_gt_3kg,history_buzzingg,0.0
4571,history_buzzingg,m_s_sn_gt_3kg,0.0
4572,m_s_sn_gt_3kg,history_dizzinessg,0.005767180481936647
4573,history_dizzinessg,m_s_sn_gt_3kg,0.005767180481936647
4574,m_s_sn_gt_3kg,history_fluctuatingg,0.0025043979161585494
4575,history_fluctuatingg,m_s_sn_gt_3kg,0.0025043979161585494
4576,m_s_sn_gt_3kg,history_fullnessg,0.0
4577,history_fullnessg,m_s_sn_gt_3kg,0.0
4578,m_s_sn_gt_3kg,history_heredityg,0.0
4579,history_heredityg,m_s_sn_gt_3kg,0.0
4580,m_s_sn_gt_3kg,history_nauseag,0.00518568899396379
4581,history_nauseag,m_s_sn_gt_3kg,0.00518568899396379
4582,m_s_sn_gt_3kg,history_noiseg,0.046638617375741896
4583,history_noiseg,m_s_sn_gt_3kg,0.046638617375741896
4584,m_s_sn_gt_3kg,history_recruitmentg,0.0
4585,history_recruitmentg,m_s_sn_gt_3kg,0.0
4586,m_s_sn_gt_3kg,history_ringingg,0.0
4587,history_ringingg,m_s_sn_gt_3kg,0.0
4588,m_s_sn_gt_3kg,history_roaringg,0.0036846383885726646
4589,history_roaringg,m_s_sn_gt_3kg,0.0036846383885726646
4590,m_s_sn_gt_3kg,history_vomitingg,0.0036846383885726646
4591,history_vomitingg,m_s_sn_gt_3kg,0.0036846383885726646
4592,m_s_sn_gt_3kg,late_wave_poorg,0.0
4593,late_wave_poorg,m_s_sn_gt_3kg,0.0
4594,m_s_sn_gt_3kg,m_at_2kg,0.0
4595,m_at_2kg,m_s_sn_gt_3kg,0.0
4596,m_s_sn_gt_3kg,m_cond_lt_1kg,0.0
4597,m_cond_lt_1kg,m_s_sn_gt_3kg,0.0
4598,m_s_sn_gt_3kg,m_gt_1kg,0.0
4599,m_gt_1kg,m_s_sn_gt_3kg,0.0
4600,m_s_sn_gt_3kg,m_m_gt_2kg,0.0025043979161585494
4601,m_m_gt_2kg,m_s_sn_gt_3kg,0.0025043979161585494
4602,m_s_sn_gt_3kg,m_m_sng,0.006784034068845918
4603,m_m_sng,m_s_sn_gt_3kg,0.006784034068845918
4604,m_s_sn_gt_3kg,m_m_sn_gt_1kg,0.00518568899396379
4605,m_m_sn_gt_1kg,m_s_sn_gt_3kg,0.00518568899396379
4606,m_s_sn_gt_3kg,m_m_sn_gt_2kg,0.0025043979161585494
4607,m_m_sn_gt_2kg,m_s_sn_gt_3kg,0.0025043979161585494
4608,m_s_sn_gt_3kg,m_m_sn_gt_500g,0.0
4609,m_m_sn_gt_500g,m_s_sn_gt_3kg,0.0
4610,m_s_sn_gt_3kg,m_p_sn_gt_2kg,0.0
4611,m_p_sn_gt_2kg,m_s_sn_gt_3kg,0.0
4612,m_s_sn_gt_3kg,m_s_gt_500g,0.0
4613,m_s_gt_500g,m_s_sn_gt_3kg,0.0
4614,m_s_sn_gt_3kg,m_s_sng,0.0025043979161585494
4615,m_s_sng,m_s_sn_gt_3kg,0.0025043979161585494
4616,m_s_sn_gt_3kg,m_s_sn_gt_1kg,0.0
4617,m_s_sn_gt_1kg,m_s_sn_gt_3kg,0.0
4618,m_s_sn_gt_3kg,m_s_sn_gt_2kg,0.0025043979161585494
4619,m_s_sn_gt_2kg,m_s_sn_gt_3kg,0.0025043979161585494
4620,m_s_sn_gt_3kg,m_s_sn_gt_4kg,0.0025043979161585494
4621,m_s_sn_gt_4kg,m_s_sn_gt_3kg,0.0025043979161585494
4622,m_s_sn_gt_3kg,m_sn_2_3kg,0.0
4623,m_sn_2_3kg,m_s_sn_gt_3kg,0.0
4624,m_s_sn_gt_3kg,m_sn_gt_1kg,0.00518568899396379
4625,m_sn_gt_1kg,m_s_sn_gt_3kg,0.00518568899396379
4626,m_s_sn_gt_3kg,m_sn_gt_2kg,0.00518568899396379
4627,m_sn_gt_2kg,m_s_sn_gt_3kg,0.00518568899396379
4628,m_s_sn_gt_3kg,m_sn_gt_3kg,0.0
4629,m_sn_gt_3kg,m_s_sn_gt_3kg,0.0
4630,m_s_sn_gt_3kg,m_sn_gt_4kg,0.006293624736144528
4631,m_sn_gt_4kg,m_s_sn_gt_3kg,0.006293624736144528
4632,m_s_sn_gt_3kg,m_sn_gt_500g,0.0
4633,m_sn_gt_500g,m_s_sn_gt_3kg,0.0
4634,m_s_sn_gt_3kg,m_sn_gt_6kg,0.0
4635,m_sn_gt_6kg,m_s_sn_gt_3kg,0.0
4636,m_s_sn_gt_3kg,m_sn_lt_1kg,0.0
4637,m_sn_lt_1kg,m_s_sn_gt_3kg,0.0
4638,m_s_sn_gt_3kg,m_sn_lt_2kg,0.0
4639,m_sn_lt_2kg,m_s_sn_gt_3kg,0.0
4640,m_s_sn_gt_3kg,m_sn_lt_3kg,0.0
4641,m_sn_lt_3kg,m_s_sn_gt_3kg,0.0
4642,m_s_sn_gt_3kg,middle_wave_poorg,0.0
4643,middle_wave_poorg,m_s_sn_gt_3kg,0.0
4644,m_s_sn_gt_3kg,mod_gt_4kg,0.0
4645,mod_gt_4kg,m_s_sn_gt_3kg,0.0
4646,m_s_sn_gt_3kg,mod_mixedg,0.0
4647,mod_mixedg,m_s_sn_gt_3kg,0.0
4648,m_s_sn_gt_3kg,mod_s_mixedg,0.0
4649,mod_s_mixedg,m_s_sn_gt_3kg,0.0
4650,m_s_sn_gt_3kg,mod_s_sn_gt_500g,0.0025043979161585494
4651,mod_s_sn_gt_500g,m_s_sn_gt_3kg,0.0025043979161585494
4652,m_s_sn_gt_3kg,mod_sng,0.0
4653,mod_sng,m_s_sn_gt_3kg,0.0
4654,m_s_sn_gt_3kg,mod_sn_gt_1kg,0.0
4655,mod_sn_gt_1kg,m_s_sn_gt_3kg,0.0
4656,m_s_sn_gt_3kg,mod_sn_gt_2kg,0.0045151025781165685
4657,mod_sn_gt_2kg,m_s_sn_gt_3kg,0.0045151025781165685
4658,m_s_sn_gt_3kg,mod_sn_gt_3kg,0.0025043979161585494
4659,mod_sn_gt_3kg,m_s_sn_gt_3kg,0.0025043979161585494
4660,m_s_sn_gt_3kg,mod_sn_gt_4kg,0.0
4661,mod_sn_gt_4kg,m_s_sn_gt_3kg,0.0
4662,m_s_sn_gt_3kg,mod_sn_gt_500g,0.0025043979161585494
4663,mod_sn_gt_500g,m_s_sn_gt_3kg,0.0025043979161585494
4664,m_s_sn_gt_3kg,notch_4kg,0.008570307482785502
4665,notch_4kg,m_s_sn_gt_3kg,0.008570307482785502
4666,m_s_sn_gt_3kg,notch_at_4kg,0.0
4667,notch_at_4kg,m_s_sn_gt_3kg,0.0
4668,m_s_sn_gt_3kg,o_ar_cg,0.008226953347974667
4669,o_ar_cg,m_s_sn_gt_3kg,0.008226953347974667
4670,m_s_sn_gt_3kg,o_ar_ug,0.012789194213261232
4671,o_ar_ug,m_s_sn_gt_3kg,0.012789194213261232
4672,m_s_sn_gt_3kg,s_sn_gt_1kg,0.0025043979161585494
4673,s_sn_gt_1kg,m_s_sn_gt_3kg,0.0025043979161585494
4674,m_s_sn_gt_3kg,s_sn_gt_2kg,0.0045151025781165685
4675,s_sn_gt_2kg,m_s_sn_gt_3kg,0.0045151025781165685
4676,m_s_sn_gt_3kg,s_sn_gt_4kg,0.0
4677,s_sn_gt_4kg,m_s_sn_gt_3kg,0.0
4678,m_s_sn_gt_3kg,speechg,0.022087273924857563
4679,speechg,m_s_sn_gt_3kg,0.022087273924857563
4680,m_s_sn_gt_3kg,static_normalg,0.0045151025781165685
4681,static_normalg,m_s_sn_gt_3kg,0.0045151025781165685
4682,m_s_sn_gt_3kg,tympg,0.005448742898140178
4683,tympg,m_s_sn_gt_3kg,0.005448742898140178
4684,m_s_sn_gt_3kg,viith_nerve_signsg,0.0
4685,viith_nerve_signsg,m_s_sn_gt_3kg,0.0
4686,m_s_sn_gt_3kg,wave_V_delayedg,0.0
4687,wave_V_delayedg,m_s_sn_gt_3kg,0.0
4688,m_s_sn_gt_3kg,waveform_ItoV_prolongedg,0.0
4689,waveform_ItoV_prolongedg,m_s_sn_gt_3kg,0.0
4690,m_s_sn_gt_3kg,indentifierg,0.03183715593937444
4691,indentifierg,m_s_sn_gt_3kg,0.03183715593937444
4692,m_s_sn_gt_4kg,age_gt_60g,0.0
4693,age_gt_60g,m_s_sn_gt_4kg,0.0
4694,m_s_sn_gt_4kg,airg,0.044596687714014295
4695,airg,m_s_sn_gt_4kg,0.044596687714014295
4696,m_s_sn_gt_4kg,airBoneGapg,0.00518568899396379
4697,airBoneGapg,m_s_sn_gt_4kg,0.00518568899396379
4698,m_s_sn_gt_4kg,ar_cg,0.009358274181273064
4699,ar_cg,m_s_sn_gt_4kg,0.009358274181273064
4700,m_s_sn_gt_4kg,ar_ug,0.010874690768428542
4701,ar_ug,m_s_sn_gt_4kg,0.010874690768428542
4702,m_s_sn_gt_4kg,boneg,0.03269343601024977
4703,boneg,m_s_sn_gt_4kg,0.03269343601024977
4704,m_s_sn_gt_4kg,boneAbnormalg,0.013494464051537883
4705,boneAbnormalg,m_s_sn_gt_4kg,0.013494464051537883
4706,m_s_sn_gt_4kg,bserg,0.0
4707,bserg,m_s_sn_gt_4kg,0.0
4708,m_s_sn_gt_4kg,history_buzzingg,0.0
4709,history_buzzingg,m_s_sn_gt_4kg,0.0
4710,m_s_sn_gt_4kg,history_dizzinessg,0.005767180481936647
4711,history_dizzinessg,m_s_sn_gt_4kg,0.005767180481936647
4712,m_s_sn_gt_4kg,history_fluctuatingg,0.0025043979161585494
4713,history_fluctuatingg,m_s_sn_gt_4kg,0.0025043979161585494
4714,m_s_sn_gt_4kg,history_fullnessg,0.0
4715,history_fullnessg,m_s_sn_gt_4kg,0.0
4716,m_s_sn_gt_4kg,history_heredityg,0.0
4717,history_heredityg,m_s_sn_gt_4kg,0.0
4718,m_s_sn_gt_4kg,history_nauseag,0.00518568899396379
4719,history_nauseag,m_s_sn_gt_4kg,0.00518568899396379
4720,m_s_sn_gt_4kg,history_noiseg,0.046638617375741896
4721,history_noiseg,m_s_sn_gt_4kg,0.046638617375741896
4722,m_s_sn_gt_4kg,history_recruitmentg,0.0
4723,history_recruitmentg,m_s_sn_gt_4kg,0.0
4724,m_s_sn_gt_4kg,history_ringingg,0.0
4725,history_ringingg,m_s_sn_gt_4kg,0.0
4726,m_s_sn_gt_4kg,history_roaringg,0.0036846383885726646
4727,history_roaringg,m_s_sn_gt_4kg,0.0036846383885726646
4728,m_s_sn_gt_4kg,history_vomitingg,0.0036846383885726646
4729,history_vomitingg,m_s_sn_gt_4kg,0.0036846383885726646
4730,m_s_sn_gt_4kg,late_wave_poorg,0.0
4731,late_wave_poorg,m_s_sn_gt_4kg,0.0
4732,m_s_sn_gt_4kg,m_at_2kg,0.0
4733,m_at_2kg,m_s_sn_gt_4kg,0.0
4734,m_s_sn_gt_4kg,m_cond_lt_1kg,0.0
4735,m_cond_lt_1kg,m_s_sn_gt_4kg,0.0
4736,m_s_sn_gt_4kg,m_gt_1kg,0.0
4737,m_gt_1kg,m_s_sn_gt_4kg,0.0
4738,m_s_sn_gt_4kg,m_m_gt_2kg,0.0025043979161585494
4739,m_m_gt_2kg,m_s_sn_gt_4kg,0.0025043979161585494
4740,m_s_sn_gt_4kg,m_m_sng,0.006784034068845918
4741,m_m_sng,m_s_sn_gt_4kg,0.006784034068845918
4742,m_s_sn_gt_4kg,m_m_sn_gt_1kg,0.00518568899396379
4743,m_m_sn_gt_1kg,m_s_sn_gt_4kg,0.00518568899396379
4744,m_s_sn_gt_4kg,m_m_sn_gt_2kg,0.0025043979161585494
4745,m_m_sn_gt_2kg,m_s_sn_gt_4kg,0.0025043979161585494
4746,m_s_sn_gt_4kg,m_m_sn_gt_500g,0.0
4747,m_m_sn_gt_500g,m_s_sn_gt_4kg,0.0
4748,m_s_sn_gt_4kg,m_p_sn_gt_2kg,0.0
4749,m_p_sn_gt_2kg,m_s_sn_gt_4kg,0.0
4750,m_s_sn_gt_4kg,m_s_gt_500g,0.0
4751,m_s_gt_500g,m_s_sn_gt_4kg,0.0
4752,m_s_sn_gt_4kg,m_s_sng,0.0025043979161585494
4753,m_s_sng,m_s_sn_gt_4kg,0.0025043979161585494
4754,m_s_sn_gt_4kg,m_s_sn_gt_1kg,0.0
4755,m_s_sn_gt_1kg,m_s_sn_gt_4kg,0.0
4756,m_s_sn_gt_4kg,m_s_sn_gt_2kg,0.0025043979161585494
4757,m_s_sn_gt_2kg,m_s_sn_gt_4kg,0.0025043979161585494
4758,m_s_sn_gt_4kg,m_s_sn_gt_3kg,0.0025043979161585494
4759,m_s_sn_gt_3kg,m_s_sn_gt_4kg,0.0025043979161585494
4760,m_s_sn_gt_4kg,m_sn_2_3kg,0.0
4761,m_sn_2_3kg,m_s_sn_gt_4kg,0.0
4762,m_s_sn_gt_4kg,m_sn_gt_1kg,0.00518568899396379
4763,m_sn_gt_1kg,m_s_sn_gt_4kg,0.00518568899396379
4764,m_s_sn_gt_4kg,m_sn_gt_2kg,0.00518568899396379
4765,m_sn_gt_2kg,m_s_sn_gt_4kg,0.00518568899396379
4766,m_s_sn_gt_4kg,m_sn_gt_3kg,0.0
4767,m_sn_gt_3kg,m_s_sn_gt_4kg,0.0
4768,m_s_sn_gt_4kg,m_sn_gt_4kg,0.006293624736144528
4769,m_sn_gt_4kg,m_s_sn_gt_4kg,0.006293624736144528
4770,m_s_sn_gt_4kg,m_sn_gt_500g,0.0
4771,m_sn_gt_500g,m_s_sn_gt_4kg,0.0
4772,m_s_sn_gt_4kg,m_sn_gt_6kg,0.0
4773,m_sn_gt_6kg,m_s_sn_gt_4kg,0.0
4774,m_s_sn_gt_4kg,m_sn_lt_1kg,0.0
4775,m_sn_lt_1kg,m_s_sn_gt_4kg,0.0
4776,m_s_sn_gt_4kg,m_sn_lt_2kg,0.0
4777,m_sn_lt_2kg,m_s_sn_gt_4kg,0.0
4778,m_s_sn_gt_4kg,m_sn_lt_3kg,0.0
